8.3186,8.3186,8.3186,345454,8.3186
9.1367,9.1367,9.1367,323645,9.1367
10.043,10.043,10.043,353804,10.043
9.1367,9.1367,9.1367,262362,9.1367
10.783,10.783,10.783,134795,10.783
10.172,10.172,10.172,155518,10.172
9.965,9.965,9.965,127236,9.965
10.586,10.586,10.586,81051,10.586
11.118,11.118,11.118,82066,11.118
10.004,10.004,10.004,54287,10.004
10.379,10.379,10.379,104519,10.379
9.551,9.551,9.551,68110,9.551
9.3436,9.3436,9.3436,75628,9.3436
8.3975,8.3975,8.3975,63757,8.3975
9.0972,9.0972,9.0972,88328,9.0972
9.0578,9.0578,9.0578,57309,9.0578
8.5256,8.5256,8.5256,46534,8.5256
8.3186,8.3186,8.3186,67821,8.3186
7.9046,7.9046,7.9046,42903,7.9046
7.1063,7.1063,7.1063,37559,7.1063
6.4065,6.4065,6.4065,156055,6.4065
7.0176,7.0176,7.0176,86375,7.0176
7.6977,7.6977,7.6977,108167,7.6977
6.9387,6.9387,6.9387,162793,6.9387
7.057,7.057,7.057,67505,7.057
6.919,6.919,6.919,39146,6.919
6.8993,6.8993,6.8993,54652,6.8993
6.2192,6.2192,6.2192,62956,6.2192
5.6574,5.6574,5.6574,89233,5.6574
5.8841,5.8841,5.8841,78965,5.8841
5.7264,5.7264,5.7264,49653,5.7264
5.3125,5.3125,5.3125,56250,5.3125
5.3125,5.3125,5.3125,101352,5.3125
5.618,5.618,5.618,50843,5.618
6.1798,6.1798,6.1798,104050,6.1798
6.239,6.239,6.239,123209,6.239
6.8599,6.8599,6.8599,79752,6.8599
6.7515,6.7515,6.7515,99385,6.7515
6.8796,6.8796,6.8796,81622,6.8796
6.7515,6.7515,6.7515,51917,6.7515
6.4459,6.4459,6.4459,54154,6.4459
6.4459,6.4459,6.4459,47958,6.4459
5.8053,5.8053,5.8053,87402,5.8053
6.3572,6.3572,6.3572,125931,6.3572
6.6529,6.6529,6.6529,90568,6.6529
6.8599,6.8599,6.8599,89329,6.8599
6.7515,6.7515,6.7515,43955,6.7515
6.6332,6.6332,6.6332,117144,6.6332
6.2981,6.2981,6.2981,59563,6.2981
5.825,5.825,5.825,58856,5.825
5.9038,5.9038,5.9038,45473,5.9038
5.9334,5.9334,5.9334,113044,5.9334
5.618,5.618,5.618,31772,5.618
5.4997,5.4997,5.4997,27841,5.4997
6.0517,6.0517,6.0517,41157,6.0517
5.9925,5.9925,5.9925,16975,5.9925
5.9728,5.9728,5.9728,44506,5.9728
5.9334,5.9334,5.9334,34871,5.9334
5.9334,5.9334,5.9334,20103,5.9334
5.9531,5.9531,5.9531,52106,5.9531
5.9531,5.9531,5.9531,44645,5.9531
5.9334,5.9334,5.9334,36996,5.9334
5.4997,5.4997,5.4997,41835,5.4997
5.4997,5.4997,5.4997,70502,5.4997
5.3913,5.3913,5.3913,22593,5.3913
5.7067,5.7067,5.7067,44754,5.7067
5.1252,5.1252,5.1252,17791,5.1252
4.6324,4.6324,4.6324,56923,4.6324
4.6915,4.6915,4.6915,32053,4.6915
4.6718,4.6718,4.6718,22018,4.6718
4.6915,4.6915,4.6915,13698,4.6915
5.1252,5.1252,5.1252,34757,5.1252
5.6377,5.6377,5.6377,81058,5.6377
6.1108,6.1108,6.1108,73096,6.1108
6.0714,6.0714,6.0714,78168,6.0714
5.4505,5.4505,5.4505,48606,5.4505
5.7264,5.7264,5.7264,34810,5.7264
5.5983,5.5983,5.5983,34353,5.5983
5.7264,5.7264,5.7264,87519,5.7264
5.1449,5.1449,5.1449,,5.1449
4.6915,4.6915,4.6915,37273,4.6915
5.0858,5.0858,5.0858,62460,5.0858
4.8985,4.8985,4.8985,32840,4.8985
4.8,4.8,4.8,53685,4.8
4.8985,4.8985,4.8985,20708,4.8985
5.3716,5.3716,5.3716,76517,5.3716
5.2928,5.2928,5.2928,28308,5.2928
5.2336,5.2336,5.2336,26749,5.2336
5.1449,5.1449,5.1449,14628,5.1449
5.2928,5.2928,5.2928,10800,5.2928
5.2928,5.2928,5.2928,15945,5.2928
5.2533,5.2533,5.2533,15277,5.2533
5.0858,5.0858,5.0858,16960,5.0858
5.1252,5.1252,5.1252,20465,5.1252
5.6377,5.6377,5.6377,79601,5.6377
5.3519,5.3519,5.3519,55208,5.3519
5.4997,5.4997,5.4997,22379,5.4997
5.618,5.618,5.618,21711,5.618
5.3322,5.3322,5.3322,15569,5.3322
5.4505,5.4505,5.4505,12285,5.4505
5.4505,5.4505,5.4505,41978,5.4505
5.48,5.48,5.48,26754,5.48
5.5392,5.5392,5.5392,18603,5.5392
5.618,5.618,5.618,38434,5.618
5.5589,5.5589,5.5589,11605,5.5589
5.4997,5.4997,5.4997,25287,5.4997
5.411,5.411,5.411,29277,5.411
5.4997,5.4997,5.4997,9280,5.4997
5.48,5.48,5.48,14884,5.48
5.2928,5.2928,5.2928,26370,5.2928
5.0069,5.0069,5.0069,18991,5.0069
4.9774,4.9774,4.9774,144928,4.9774
4.9774,4.9774,4.9774,24390,4.9774
5.0266,5.0266,5.0266,21600,5.0266
4.9774,4.9774,4.9774,32119,4.9774
4.9774,4.9774,4.9774,50083,4.9774
5.0858,5.0858,5.0858,22515,5.0858
5.0858,5.0858,5.0858,43760,5.0858
4.9774,4.9774,4.9774,30915,4.9774
5.2336,5.2336,5.2336,6502,5.2336
5.7659,5.7659,5.7659,70005,5.7659
5.6574,5.6574,5.6574,41335,5.6574
5.2928,5.2928,5.2928,16259,5.2928
5.2928,5.2928,5.2928,42718,5.2928
5.1843,5.1843,5.1843,4432,5.1843
5.3913,5.3913,5.3913,10291,5.3913
5.2533,5.2533,5.2533,8573,5.2533
5.3716,5.3716,5.3716,7352,5.3716
5.3125,5.3125,5.3125,8474,5.3125
5.1252,5.1252,5.1252,6925,5.1252
4.8591,4.8591,4.8591,31905,4.8591
4.9182,4.9182,4.9182,17684,4.9182
5.0069,5.0069,5.0069,24487,5.0069
5.4997,5.4997,5.4997,93331,5.4997
4.9577,4.9577,4.9577,26202,4.9577
4.9774,4.9774,4.9774,17463,4.9774
5.0464,5.0464,5.0464,11398,5.0464
5.1843,5.1843,5.1843,15517,5.1843
5.2533,5.2533,5.2533,14381,5.2533
5.2336,5.2336,5.2336,27635,5.2336
5.1843,5.1843,5.1843,26120,5.1843
5.2533,5.2533,5.2533,11238,5.2533
5.273,5.273,5.273,15751,5.273
5.2041,5.2041,5.2041,24959,5.2041
5.1646,5.1646,5.1646,27674,5.1646
5.0858,5.0858,5.0858,7869,5.0858
5.1843,5.1843,5.1843,10699,5.1843
5.0858,5.0858,5.0858,9438,5.0858
5.1055,5.1055,5.1055,18507,5.1055
5.0266,5.0266,5.0266,17618,5.0266
5.0464,5.0464,5.0464,14670,5.0464
5.0266,5.0266,5.0266,15826,5.0266
4.9774,4.9774,4.9774,25191,4.9774
5.0069,5.0069,5.0069,6397,5.0069
5.0266,5.0266,5.0266,15928,5.0266
4.9577,4.9577,4.9577,12091,4.9577
4.8591,4.8591,4.8591,6791,4.8591
4.8788,4.8788,4.8788,11988,4.8788
4.9774,4.9774,4.9774,16057,4.9774
5.0858,5.0858,5.0858,13670,5.0858
5.1843,5.1843,5.1843,35855,5.1843
5.1843,5.1843,5.1843,24191,5.1843
5.2533,5.2533,5.2533,57435,5.2533
5.3913,5.3913,5.3913,67116,5.3913
5.9531,5.9531,5.9531,102784,5.9531
5.9925,5.9925,5.9925,63269,5.9925
5.9925,5.9925,5.9925,76623,5.9925
5.7264,5.7264,5.7264,70507,5.7264
5.8644,5.8644,5.8644,40649,5.8644
6.3375,6.3375,6.3375,18530,6.3375
6.9585,6.9585,6.9585,69845,6.9585
6.8599,6.8599,6.8599,83589,6.8599
6.6529,6.6529,6.6529,77906,6.6529
6.9782,6.9782,6.9782,69568,6.9782
6.8599,6.8599,6.8599,105762,6.8599
6.2981,6.2981,6.2981,49054,6.2981
6.4065,6.4065,6.4065,82397,6.4065
6.4459,6.4459,6.4459,93664,6.4459
6.6726,6.6726,6.6726,70843,6.6726
6.8993,6.8993,6.8993,75550,6.8993
7.264,7.264,7.264,70801,7.264
8.0032,8.0032,8.0032,132993,8.0032
8.7326,8.7326,8.7326,190759,8.7326
8.3186,8.3186,8.3186,107494,8.3186
8.8508,8.8508,8.8508,89188,8.8508
7.9638,7.9638,7.9638,58742,7.9638
7.9638,7.9638,7.9638,137510,7.9638
7.678,7.678,7.678,108419,7.678
7.6188,7.6188,7.6188,79627,7.6188
7.1063,7.1063,7.1063,95112,7.1063
6.4065,6.4065,6.4065,89578,6.4065
7.0176,7.0176,7.0176,29916,7.0176
7.6977,7.6977,7.6977,114300,7.6977
7.5597,7.5597,7.5597,66975,7.5597
7.5597,7.5597,7.5597,39512,7.5597
7.2246,7.2246,7.2246,50304,7.2246
6.5248,6.5248,6.5248,49498,6.5248
6.4459,6.4459,6.4459,63709,6.4459
6.5445,6.5445,6.5445,78902,6.5445
6.7515,6.7515,6.7515,38728,6.7515
7.057,7.057,7.057,71732,7.057
7.264,7.264,7.264,77818,7.264
7.057,7.057,7.057,37885,7.057
6.8599,6.8599,6.8599,32532,6.8599
6.4656,6.4656,6.4656,63044,6.4656
6.6529,6.6529,6.6529,50155,6.6529
6.8599,6.8599,6.8599,64916,6.8599
6.4459,6.4459,6.4459,48111,6.4459
6.4459,6.4459,6.4459,26693,6.4459
6.6529,6.6529,6.6529,37219,6.6529
6.6529,6.6529,6.6529,18952,6.6529
6.5445,6.5445,6.5445,19705,6.5445
6.6923,6.6923,6.6923,14347,6.6923
7.0373,7.0373,7.0373,43248,7.0373
7.057,7.057,7.057,53464,7.057
6.4854,6.4854,6.4854,27834,6.4854
6.6529,6.6529,6.6529,72868,6.6529
6.6529,6.6529,6.6529,86252,6.6529
6.7515,6.7515,6.7515,65533,6.7515
6.5051,6.5051,6.5051,26362,6.5051
6.239,6.239,6.239,58278,6.239
6.239,6.239,6.239,71265,6.239
6.2981,6.2981,6.2981,43022,6.2981
5.6772,5.6772,5.6772,233208,5.6772
5.7856,5.7856,5.7856,71223,5.7856
5.618,5.618,5.618,58099,5.618
5.7461,5.7461,5.7461,32994,5.7461
5.7461,5.7461,5.7461,32644,5.7461
5.9038,5.9038,5.9038,33513,5.9038
5.8841,5.8841,5.8841,102760,5.8841
5.8053,5.8053,5.8053,36261,5.8053
5.6377,5.6377,5.6377,61166,5.6377
5.4997,5.4997,5.4997,100521,5.4997
5.1843,5.1843,5.1843,96576,5.1843
5.3125,5.3125,5.3125,134438,5.3125
5.3125,5.3125,5.3125,88872,5.3125
5.8447,5.8447,5.8447,302325,5.8447
6.4262,6.4262,6.4262,415323,6.4262
6.0517,6.0517,6.0517,120535,6.0517
6.032,6.032,6.032,163472,6.032
6.1305,6.1305,6.1305,118344,6.1305
5.9925,5.9925,5.9925,72366,5.9925
5.8841,5.8841,5.8841,20298,5.8841
5.9334,5.9334,5.9334,67214,5.9334
5.6574,5.6574,5.6574,28794,5.6574
5.5983,5.5983,5.5983,60719,5.5983
5.8644,5.8644,5.8644,97069,5.8644
5.825,5.825,5.825,66344,5.825
6.0123,6.0123,6.0123,86924,6.0123
6.0123,6.0123,6.0123,69620,6.0123
6.0123,6.0123,6.0123,66709,6.0123
5.7856,5.7856,5.7856,18150,5.7856
6.032,6.032,6.032,156011,6.032
6.032,6.032,6.032,84140,6.032
5.9728,5.9728,5.9728,31657,5.9728
6.0123,6.0123,6.0123,43419,6.0123
6.239,6.239,6.239,82725,6.239
6.3375,6.3375,6.3375,131460,6.3375
6.3375,6.3375,6.3375,86982,6.3375
6.3375,6.3375,6.3375,126806,6.3375
6.4459,6.4459,6.4459,101733,6.4459
6.7515,6.7515,6.7515,115520,6.7515
6.919,6.919,6.919,175080,6.919
6.9585,6.9585,6.9585,101252,6.9585
7.057,7.057,7.057,147646,7.057
7.3527,7.3527,7.3527,138520,7.3527
7.6977,7.6977,7.6977,173071,7.6977
7.6582,7.6582,7.6582,110866,7.6582
7.471,7.471,7.471,158581,7.471
7.7174,7.7174,7.7174,137245,7.7174
7.6385,7.6385,7.6385,150707,7.6385
7.264,7.264,7.264,99768,7.264
6.5445,6.5445,6.5445,92493,6.5445
6.5051,6.5051,6.5051,105840,6.5051
6.6036,6.6036,6.6036,126891,6.6036
6.5248,6.5248,6.5248,48271,6.5248
6.5642,6.5642,6.5642,50784,6.5642
6.6529,6.6529,6.6529,73696,6.6529
6.8599,6.8599,6.8599,80594,6.8599
6.1798,6.1798,6.1798,205159,6.1798
6.5642,6.5642,6.5642,87864,6.5642
6.6529,6.6529,6.6529,68353,6.6529
6.6036,6.6036,6.6036,44037,6.6036
6.239,6.239,6.239,39838,6.239
6.1305,6.1305,6.1305,51594,6.1305
6.3375,6.3375,6.3375,46998,6.3375
6.0517,6.0517,6.0517,23382,6.0517
5.9925,5.9925,5.9925,61345,5.9925
5.9728,5.9728,5.9728,63738,5.9728
5.9728,5.9728,5.9728,43131,5.9728
5.9334,5.9334,5.9334,51528,5.9334
5.8841,5.8841,5.8841,23100,5.8841
6.032,6.032,6.032,72783,6.032
5.9925,5.9925,5.9925,30047,5.9925
5.825,5.825,5.825,39911,5.825
5.4997,5.4997,5.4997,22651,5.4997
5.4997,5.4997,5.4997,54943,5.4997
5.3913,5.3913,5.3913,46257,5.3913
5.3913,5.3913,5.3913,37360,5.3913
5.4997,5.4997,5.4997,37390,5.4997
5.7067,5.7067,5.7067,65239,5.7067
5.7067,5.7067,5.7067,15870,5.7067
5.5392,5.5392,5.5392,36389,5.5392
5.7067,5.7067,5.7067,14203,5.7067
5.825,5.825,5.825,61880,5.825
5.9531,5.9531,5.9531,63452,5.9531
5.9334,5.9334,5.9334,32216,5.9334
5.9925,5.9925,5.9925,43654,5.9925
5.8053,5.8053,5.8053,12919,5.8053
5.5392,5.5392,5.5392,25641,5.5392
5.5195,5.5195,5.5195,34438,5.5195
5.5195,5.5195,5.5195,40870,5.5195
5.5589,5.5589,5.5589,65759,5.5589
5.48,5.48,5.48,26025,5.48
5.4997,5.4997,5.4997,23654,5.4997
5.1843,5.1843,5.1843,63323,5.1843
5.3519,5.3519,5.3519,41849,5.3519
5.5589,5.5589,5.5589,26810,5.5589
5.5589,5.5589,5.5589,36702,5.5589
5.411,5.411,5.411,20412,5.411
5.4997,5.4997,5.4997,30929,5.4997
5.411,5.411,5.411,41281,5.411
5.48,5.48,5.48,57069,5.48
5.6772,5.6772,5.6772,74187,5.6772
5.825,5.825,5.825,47462,5.825
5.825,5.825,5.825,92178,5.825
6.032,6.032,6.032,93261,6.032
5.9334,5.9334,5.9334,69493,5.9334
5.9334,5.9334,5.9334,62579,5.9334
5.8053,5.8053,5.8053,61499,5.8053
5.9925,5.9925,5.9925,37644,5.9925
5.8841,5.8841,5.8841,34902,5.8841
5.825,5.825,5.825,36733,5.825
5.825,5.825,5.825,30213,5.825
5.7659,5.7659,5.7659,28801,5.7659
5.7856,5.7856,5.7856,26017,5.7856
5.7264,5.7264,5.7264,61858,5.7264
5.1449,5.1449,5.1449,67034,5.1449
5.2336,5.2336,5.2336,46952,5.2336
5.2928,5.2928,5.2928,32794,5.2928
5.3913,5.3913,5.3913,36897,5.3913
5.3913,5.3913,5.3913,67398,5.3913
5.1449,5.1449,5.1449,59070,5.1449
5.273,5.273,5.273,13186,5.273
5.3125,5.3125,5.3125,47916,5.3125
5.3716,5.3716,5.3716,86450,5.3716
5.5983,5.5983,5.5983,119836,5.5983
5.6377,5.6377,5.6377,47069,5.6377
5.825,5.825,5.825,108140,5.825
5.8053,5.8053,5.8053,101546,5.8053
5.9334,5.9334,5.9334,76322,5.9334
5.825,5.825,5.825,66172,5.825
5.6377,5.6377,5.6377,39359,5.6377
5.825,5.825,5.825,120671,5.825
6.0123,6.0123,6.0123,192976,6.0123
5.825,5.825,5.825,56130,5.825
5.6377,5.6377,5.6377,87313,5.6377
5.825,5.825,5.825,63595,5.825
