2.3679,2.3679,2.1846,45494,2.1846
2.1693,2.1693,2.0318,13960,2.1312
2.1006,2.2304,2.0624,21986,2.1846
2.177,2.2533,2.1082,113463,2.1463
2.177,2.2381,2.0624,31087,2.2152
2.2152,2.3449,2.2152,77163,2.3449
2.3449,2.3449,2.1846,40074,2.322
2.177,2.2916,2.177,38411,2.2916
2.2916,2.2916,2.1387,12604,2.2075
2.2687,2.2687,2.0547,66803,2.1006
2.0624,2.0853,1.9936,38975,2.0242
1.879,2.0776,1.879,53176,1.986
2.0242,2.0624,1.9173,61260,1.9173
1.9096,1.9096,1.8332,156884,1.8561
1.8561,1.9019,1.8485,109394,1.8561
1.9784,2.0624,1.9096,40708,1.9402
1.9479,2.0013,1.9096,28698,2.0013
1.986,2.0394,1.8485,4672,2.0242
1.9707,1.9784,1.9096,14303,1.9784
2.0547,2.0547,1.8714,1767,1.9936
1.8485,1.9402,1.8103,19331,1.9173
1.8485,1.8943,1.8332,26723,1.879
1.8332,1.8332,1.7873,47410,1.8256
1.8027,1.8714,1.7645,21826,1.8256
1.8256,1.8714,1.7645,7998,1.8179
1.8103,1.8638,1.6881,28505,1.8103
1.7569,1.8103,1.7569,18932,1.7569
1.6193,1.8103,1.6193,54600,1.7569
1.8103,1.8485,1.7645,7922,1.8332
1.8409,1.9402,1.7722,8734,1.8332
1.7645,1.7722,1.7569,8215,1.7569
1.6957,1.8103,1.6805,44940,1.7569
1.7569,1.8332,1.711,10175,1.711
1.8179,1.8409,1.7569,42219,1.8332
1.8409,1.9096,1.8332,16400,1.8561
1.8332,1.8332,1.7873,3729,1.8256
1.8485,1.8485,1.795,23570,1.8409
1.9096,1.9096,1.8027,5562,1.879
1.8714,1.879,1.7645,12323,1.879
1.9019,1.9479,1.8103,34937,1.9019
1.9784,1.9784,1.8409,14728,1.9326
1.9096,1.986,1.8409,30608,1.9019
1.879,1.9019,1.8179,19458,1.9019
1.7569,1.8714,1.7569,28933,1.8714
1.9019,1.9555,1.8714,2250,1.9096
1.9402,1.9402,1.9096,13554,1.9096
1.9096,1.9707,1.8714,3914,1.9707
1.9707,1.9707,1.879,8536,1.879
1.963,1.963,1.8561,16101,1.9096
1.9096,1.9479,1.9096,31873,1.9096
1.9479,2.0089,1.9479,37195,1.986
1.986,2.0394,1.986,8994,2.0394
1.9936,2.0089,1.986,11477,2.0089
2.0624,2.1617,2.0166,45408,2.1159
2.0624,2.1312,2.0318,12220,2.1159
2.1387,2.1387,2.0089,23146,2.0089
2.0394,2.0394,2.0089,24272,2.0242
1.986,2.1006,1.986,7222,2.0013
1.9936,2.0853,1.986,17943,2.0394
1.9936,2.0242,1.9479,14302,1.9479
1.9096,1.9096,1.8256,5624,1.9019
1.8409,1.8943,1.8409,1584,1.8866
1.8332,1.9019,1.8332,2736,1.9019
1.9479,1.9479,1.8409,3966,1.8409
1.8409,2.0624,1.7569,35631,2.0624
2.0166,2.0166,1.9096,927,2.0166
1.986,2.0089,1.9096,19563,1.9784
1.9096,2.047,1.9096,63289,2.0394
2.0624,2.0624,1.9096,21613,1.9707
1.9326,1.9784,1.8409,8182,1.963
1.8714,1.9173,1.8332,36354,1.8485
1.8561,1.8943,1.8027,8433,1.8332
1.8332,1.9326,1.8103,2762,1.8866
1.8714,1.8866,1.8103,6978,1.8332
1.8332,1.8409,1.7798,38292,1.795
1.795,1.8485,1.795,18538,1.8485
1.8332,1.8866,1.8332,8182,1.8866
1.9096,1.963,1.8943,29498,1.8943
1.879,2.0089,1.879,25737,1.9479
1.795,2.0166,1.795,11563,1.9936
2.0089,2.2458,2.0089,119772,2.1922
2.2916,2.3298,2.0624,76079,2.1617
2.1463,2.1541,2.0624,13576,2.1312
2.2075,2.2152,2.1082,15302,2.1846
2.2152,2.2458,2.1541,32721,2.2075
2.2381,2.2381,2.1387,8265,2.1999
2.2152,2.2152,2.1006,37853,2.1846
2.1846,2.2228,2.1234,14165,2.1387
2.2075,2.2075,2.1159,1538,2.1846
2.1006,2.1006,1.9096,58668,1.9784
2.0624,2.0624,1.795,32744,1.9555
1.963,1.963,1.8638,9109,1.9019
1.963,1.963,1.8485,2326,1.9326
1.9249,1.9479,1.8332,16402,1.9096
1.879,1.8866,1.795,20950,1.8866
1.8866,1.8866,1.7645,5510,1.8332
1.7569,1.9096,1.7569,16463,1.8332
1.8714,1.986,1.8103,23969,1.9326
2.0853,2.0853,1.879,27711,1.9479
1.9096,1.9479,1.8332,15920,1.9402
1.9096,1.9096,1.8332,3334,1.8332
1.8714,2.047,1.8103,16554,1.9096
1.9326,1.9326,1.8332,127264,1.8638
1.8638,1.879,1.8103,3819,1.8714
1.8638,1.8638,1.8103,10056,1.8485
1.8179,1.8561,1.795,4111,1.795
1.8943,1.8943,1.795,3188,1.8256
1.8179,1.8256,1.7645,2019,1.8256
1.8179,1.8256,1.7798,9181,1.8256
1.795,1.795,1.7569,12717,1.795
1.8332,1.8332,1.7645,3667,1.8256
1.8638,1.8638,1.7645,30079,1.7645
1.8027,1.8027,1.6805,22433,1.7798
1.711,1.7798,1.6805,13211,1.7798
1.7798,1.8561,1.7263,1891,1.8179
1.8256,1.8256,1.7645,4452,1.8179
1.7645,1.8485,1.7645,1971,1.7722
1.8256,1.8256,1.7339,3965,1.7873
1.7186,1.8027,1.7186,1660,1.8027
1.7645,1.7722,1.7186,10656,1.7339
1.7798,1.7798,1.711,5792,1.7339
1.7873,1.7873,1.7186,1748,1.7493
1.7186,1.7415,1.6881,6612,1.7033
1.8027,1.8027,1.7033,1114,1.7722
1.7722,1.7722,1.7645,159,1.7645
1.7569,1.7569,1.6805,2902,1.6805
1.7415,1.7569,1.5887,5974,1.6728
1.5277,1.6805,1.5277,852,1.6575
1.5277,1.6957,1.5277,1697,1.6957
1.7645,1.7645,1.5658,4813,1.6041
1.6575,1.7569,1.4971,31266,1.5582
1.5429,1.5582,1.4131,22565,1.4437
1.4284,1.5277,1.3979,17765,1.4437
1.4284,1.5124,1.3368,8189,1.4513
1.4513,1.4513,1.4513,929,1.4513
1.4666,1.4666,1.375,9138,1.4437
1.4437,1.4513,1.3063,3142,1.4437
1.4437,1.4742,1.375,834,1.4437
1.375,1.4208,1.2375,41459,1.2679
1.2299,1.3368,1.2299,3872,1.3368
1.3368,1.3368,1.2679,8645,1.2986
1.2375,1.3139,1.2222,5445,1.2299
1.2909,1.2909,1.2528,2139,1.2679
1.2679,1.3139,1.2604,9238,1.2604
1.2604,1.2679,1.2604,2736,1.2679
1.2299,1.2986,1.2299,1761,1.2604
1.2604,1.2604,1.2604,523,1.2604
1.2604,1.3368,1.2604,9518,1.3139
1.3597,1.3673,1.2986,1132,1.3368
1.3597,1.3597,1.2222,7516,1.2604
1.2604,1.2986,1.2069,8856,1.2756
1.2986,1.2986,1.2604,3300,1.2604
1.2604,1.2604,1.2222,7195,1.2299
1.2909,1.2909,1.184,22124,1.2069
1.2069,1.2679,1.1305,6705,1.2375
1.2604,1.3673,1.2604,23625,1.3597
1.3597,1.4055,1.3063,15745,1.375
1.375,1.4055,1.375,1249,1.4055
1.4055,1.4055,1.3215,2642,1.3215
1.3292,1.3368,1.2222,2132,1.2986
1.2986,1.3368,1.2833,2097,1.2833
1.3368,1.375,1.3368,2023,1.375
1.3368,1.4055,1.2986,5748,1.3902
1.3902,1.4131,1.3368,19367,1.4055
1.4055,1.4055,1.2833,10063,1.4055
1.4131,1.4131,1.3292,8883,1.3368
1.2986,1.4055,1.1993,17486,1.2756
1.2375,1.2528,1.2222,20658,1.2528
1.2069,1.2299,1.1763,8996,1.2299
1.184,1.2604,1.184,6786,1.2375
1.2679,1.2679,1.184,6548,1.2222
1.2222,1.3139,1.2222,7257,1.2986
1.3063,1.3063,1.2604,5303,1.3063
1.3063,1.3368,1.2604,8527,1.3292
1.2909,1.459,1.2604,20365,1.4513
1.4361,1.4513,1.2986,5472,1.2986
1.4284,1.4284,1.3063,3148,1.3673
1.375,1.4208,1.2909,1704,1.3902
1.4131,1.4131,1.2833,9588,1.2909
1.3673,1.3673,1.2679,20041,1.3215
1.2756,1.3368,1.2375,31584,1.3368
1.3368,1.3368,1.2986,1610,1.3292
1.3215,1.3215,1.2375,127,1.3215
1.3215,1.375,1.3215,21925,1.3673
1.375,1.375,1.3215,5732,1.3597
1.375,1.375,1.2756,33279,1.3215
1.3215,1.3292,1.2986,10738,1.2986
1.352,1.352,1.2986,10708,1.3292
1.2833,1.3139,1.2451,20450,1.2986
1.2986,1.2986,1.2909,2749,1.2909
1.352,1.352,1.2833,12174,1.2833
1.2756,1.3292,1.2604,6730,1.3292
1.3368,1.3368,1.2679,4333,1.2986
1.2679,1.2679,1.2604,9506,1.2604
1.2604,1.3292,1.2375,1506,1.2986
1.2604,1.2604,1.1459,29759,1.2222
1.184,1.2222,1.1687,30177,1.1763
1.2146,1.2146,1.1459,3992,1.1535
1.184,1.2222,1.1687,6743,1.2069
1.2069,1.2222,1.1687,5262,1.1687
1.1687,1.1687,1.1076,6041,1.1687
1.1153,1.1535,1.1153,27084,1.1459
1.1305,1.1459,1.0922,15726,1.1459
1.1459,1.1459,1.0922,16217,1.0999
1.2222,1.2222,1.0771,44976,1.1459
1.0618,1.1076,1.0312,50891,1.0847
1.184,1.184,1.0694,20110,1.1153
1.1228,1.1459,1.1228,1964,1.1459
1.1459,1.1459,1.0999,943,1.1459
1.1076,1.1917,1.016,13715,1.1305
1.0542,1.1228,1.0236,9855,1.1228
1.016,1.1153,0.9243,23878,0.9932
1.0465,1.1076,1.0465,5865,1.0542
0.9932,1.0694,0.9091,71570,0.9854
0.9932,1.0542,0.9854,5161,0.9854
0.9932,1.0618,0.9932,6932,1.0618
1.0007,1.0618,1.0007,7568,1.0083
0.9166,0.9932,0.9091,26401,0.9932
1.0236,1.0236,1.0236,14,1.0236
1.0083,1.0083,0.9548,2895,1.0083
1.0389,1.0389,1.0389,25,1.0389
0.8861,1.0389,0.8861,10187,0.8937
1.0083,1.0083,0.8785,8153,0.9091
0.8861,0.9702,0.8861,5610,0.9014
0.8632,0.9932,0.8632,7560,0.9777
1.0312,1.0312,0.9166,13745,0.9319
0.9319,1.0312,0.9319,6684,0.9548
0.9932,0.9932,0.9319,6663,0.9319
0.9166,0.9932,0.9166,1329,0.9854
0.9548,0.9548,0.8097,212908,0.8403
0.8556,0.8708,0.7715,148101,0.825
0.8556,0.8556,0.7791,60200,0.7868
0.7639,0.8097,0.7409,43192,0.8097
0.8097,0.8479,0.7639,64757,0.8479
0.8097,0.8403,0.7945,71539,0.802
0.8174,0.8403,0.7945,95298,0.7945
0.7639,0.802,0.7258,22145,0.7945
0.8174,0.8403,0.7868,22695,0.8174
0.7715,0.825,0.7715,40320,0.802
0.8174,0.825,0.7791,15639,0.802
0.802,0.802,0.7562,1598,0.7945
0.7334,0.825,0.7334,15378,0.802
0.8174,0.8174,0.7562,12182,0.802
0.8403,0.8556,0.7639,81007,0.7945
0.8174,0.8174,0.7562,20780,0.7715
0.7562,0.7715,0.7334,11542,0.7715
0.7791,0.802,0.7562,11364,0.7715
0.7945,0.7945,0.7562,2480,0.7868
0.7639,0.7868,0.7486,8615,0.7486
0.7409,0.7562,0.7258,27052,0.7486
0.7334,0.8174,0.7334,191058,0.8174
0.7639,0.9091,0.7639,99859,0.8785
0.8937,0.8937,0.8174,17477,0.825
0.8403,0.9777,0.8403,143721,0.9472
0.9472,0.9854,0.9319,26995,0.9625
0.9932,1.0236,0.9625,55635,0.9932
1.016,1.0389,1.0083,73717,1.0312
1.0312,1.0389,0.9854,25023,1.0389
1.0007,1.0007,0.9396,86435,0.9854
0.9777,1.0312,0.9777,61238,1.0236
1.0312,1.0312,0.9625,36797,1.016
0.9854,1.016,0.9777,4636,0.9777
1.016,1.016,0.9625,10311,0.9777
0.9396,0.9854,0.9396,78103,0.9777
0.9854,1.0083,0.9472,14824,1.0083
1.0236,1.0236,1.016,8914,1.0236
1.0312,1.0465,1.0312,2639,1.0465
1.0618,1.0922,1.0618,22108,1.0694
1.0999,1.0999,1.0618,30990,1.0922
1.0999,1.1076,1.0542,51232,1.0771
1.0542,1.0771,1.0236,13696,1.0389
1.016,1.0771,1.016,7171,1.0618
1.0922,1.0922,0.9932,15320,1.016
1.0618,1.0618,0.9777,15303,1.0236
0.9932,1.0312,0.9932,5022,1.0312
1.0312,1.0389,0.9472,13156,0.9472
1.0083,1.0083,0.9396,13337,0.9854
1.016,1.016,0.9702,6010,0.9854
0.9932,1.0236,0.9777,73212,0.9777
1.016,1.0236,0.9777,42852,0.9777
1.0236,1.0312,0.9777,90037,1.0083
1.0465,1.0922,1.0083,50759,1.0922
1.0694,1.1763,1.0465,117301,1.1763
1.2146,1.2909,1.1459,75510,1.2146
1.2146,1.2604,1.1535,25534,1.2375
1.2756,1.3215,1.1687,54656,1.2069
1.184,1.2069,1.1228,43547,1.1612
1.1687,1.1687,1.0847,34023,1.1076
1.0694,1.1305,0.9472,101667,0.9472
0.9932,1.1535,0.9625,101735,1.1382
1.2146,1.2833,1.1917,103481,1.2756
1.2833,1.3292,1.1612,161668,1.184
1.184,1.2299,1.0999,96769,1.0999
1.0922,1.1687,1.0922,25764,1.1687
1.1459,1.1687,1.1228,59298,1.1459
1.0922,1.1687,1.0694,101070,1.1076
1.0465,1.1076,1.0083,59919,1.0236
1.0236,1.0465,0.9548,88483,0.9932
1.0312,1.0312,0.9702,50375,0.9777
0.9702,1.0083,0.9396,72370,0.9625
0.9854,1.0312,0.9396,33005,1.0236
1.0236,1.0922,1.0007,33884,1.0694
1.0618,1.0694,0.9932,19483,1.0618
1.0542,1.0847,0.9932,19375,1.0389
1.0389,1.0618,0.9548,19484,1.016
1.0312,1.0312,0.9548,69240,0.9548
0.9702,0.9702,0.9166,33207,0.9472
0.8937,0.9625,0.8937,25594,0.9319
0.9548,1.0007,0.9396,59101,0.9854
0.9932,1.0007,0.9396,41993,0.9777
0.9243,0.9777,0.9166,35465,0.9702
0.9548,0.9777,0.8937,35104,0.8937
0.9091,0.9319,0.8937,47709,0.9319
0.9548,0.9548,0.8785,32607,0.9319
0.9319,0.9396,0.8632,61828,0.9091
0.9091,0.9091,0.8708,58873,0.8861
0.8708,0.8708,0.8479,30184,0.8708
0.8632,0.9396,0.8632,5529,0.9014
0.9014,0.9548,0.8937,25734,0.9548
0.9472,0.9777,0.9166,24107,0.9548
0.9319,0.9548,0.9243,23172,0.9548
0.9777,0.9777,0.9166,14935,0.9319
0.9243,1.0618,0.9091,45872,1.0389
1.0999,1.1228,1.0847,72033,1.0999
1.0999,1.1382,1.0922,99603,1.1382
1.1305,1.1305,1.0694,50516,1.0847
1.1076,1.1459,1.0847,85214,1.1228
1.1228,1.1612,1.1076,131846,1.1305
1.1228,1.1612,1.0999,160317,1.1459
1.1612,1.2146,1.1535,88088,1.2146
1.2222,1.2528,1.1612,51144,1.2451
1.1993,1.2528,1.184,65363,1.2069
1.184,1.2222,1.1687,72881,1.2069
1.1687,1.2528,1.1459,227307,1.2528
1.2451,1.2756,1.1993,37603,1.1993
1.2528,1.3902,1.2069,219096,1.3063
1.3063,1.52,1.3063,461986,1.4131
1.4895,1.6346,1.4284,116507,1.5887
1.6422,1.7415,1.5353,196819,1.6652
1.6652,1.7493,1.6575,59686,1.7186
1.7873,1.7873,1.52,115434,1.6728
1.6805,1.6805,1.5277,61246,1.5277
1.6193,1.6805,1.4742,24977,1.6575
1.627,1.711,1.6193,61834,1.6957
1.7033,1.7186,1.6805,39404,1.7186
1.6422,1.7415,1.6422,84158,1.7339
1.7339,1.7493,1.711,24228,1.711
1.711,1.7263,1.6499,50192,1.7263
1.7493,1.8714,1.7493,70107,1.8714
1.8714,1.9096,1.8409,68323,1.9019
1.8714,1.986,1.7569,65448,1.986
1.9019,2.0166,1.8943,83471,1.9936
1.9249,2.1006,1.9249,71438,2.1006
2.1234,2.1463,2.0394,55484,2.0394
2.093,2.2458,2.0624,96026,2.1463
2.2152,2.2381,2.1387,267194,2.177
2.2152,2.2304,2.1387,183894,2.1999
2.1999,2.1999,2.0624,106991,2.1234
2.093,2.1387,2.0776,86653,2.1234
2.1541,2.1922,2.093,33900,2.1617
2.0242,2.1159,1.9936,52212,2.0242
2.0853,2.177,2.0701,65183,2.093
2.1312,2.1312,2.0776,35151,2.1006
2.177,2.177,2.0242,31774,2.0242
2.0242,2.0242,1.8332,103386,1.8485
1.8409,1.9096,1.8179,36196,1.8485
1.8179,1.8332,1.7493,37136,1.7798
1.8332,1.9096,1.8027,16547,1.8561
1.8638,1.8943,1.795,30164,1.8179
1.8624,1.8624,1.6448,43095,1.79
1.8256,1.8332,1.7722,27637,1.7798
1.7873,1.795,1.7186,22804,1.7569
1.711,1.711,1.6422,75520,1.6728
1.7339,1.7339,1.711,33351,1.711
1.7569,1.7645,1.711,51046,1.711
1.8943,1.8943,1.7798,26446,1.8179
1.8866,1.8943,1.8179,36217,1.8409
1.8866,1.9019,1.8866,13558,1.9019
1.8714,1.9096,1.8714,45532,1.9096
1.9096,1.9096,1.8714,28252,1.8866
1.8866,1.9096,1.8103,30754,1.8714
1.8332,1.8332,1.7873,18614,1.8027
1.8638,1.8638,1.7873,3314,1.8332
1.8409,1.8409,1.7186,34901,1.7263
1.8409,1.8409,1.711,50952,1.8027
1.7569,1.7873,1.6805,30110,1.7569
1.7569,1.7798,1.7263,13378,1.7798
1.6206,1.79,1.6206,7856,1.79
1.7255,1.79,1.7255,29031,1.7819
1.806,1.8142,1.7415,3723,1.8142
1.8142,1.9028,1.7577,35670,1.8222
1.7577,1.7577,1.6609,37595,1.6771
1.7577,1.7737,1.7173,7227,1.7737
1.7737,1.7819,1.7496,5865,1.7819
1.7658,1.7658,1.7415,6125,1.7415
